ID,STN,YYYYMMDD,HH,DD,FH,FF,FX,T,T10,TD,SQ,Q,DR,RH,P,VV,N,U,WW,IX,M,R,S,O,Y,Gallons
1385,  240,2019-01-10,18.0,210.0,40.0,50.0,60.0,41.0,   37,31.0,0.0,0.0,0.0,-1.0,10265.0,58.0,8.0,93.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,192.713
1386,  240,2019-01-10,19.0,200.0,40.0,30.0,60.0,39.0,     ,36.0,0.0,0.0,10.0,3.0,10266.0,30.0,8.0,97.0,   61,7.0,0.0,1.0,0.0,0.0,0.0,288.363
1387,  240,2019-01-10,20.0,210.0,30.0,30.0,50.0,43.0,     ,40.0,0.0,0.0,10.0,4.0,10264.0,30.0,8.0,97.0,   52,7.0,0.0,1.0,0.0,0.0,0.0,558.887
1388,  240,2019-01-10,21.0,220.0,40.0,40.0,60.0,46.0,     ,43.0,0.0,0.0,10.0,1.0,10261.0,16.0,8.0,97.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,509.1
1389,  240,2019-01-10,22.0,220.0,40.0,40.0,60.0,47.0,     ,44.0,0.0,0.0,9.0,1.0,10257.0,16.0,8.0,97.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,571.165
1390,  240,2019-01-10,23.0,240.0,30.0,30.0,50.0,54.0,     ,50.0,0.0,0.0,7.0,1.0,10253.0,18.0,8.0,97.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,342.672
1391,  240,2019-01-10,24.0,250.0,30.0,30.0,50.0,58.0,   38,55.0,0.0,0.0,10.0,3.0,10249.0,27.0,8.0,97.0,   61,7.0,0.0,1.0,0.0,0.0,0.0,495.419
1392,  240,2019-01-11,1.0,250.0,30.0,30.0,50.0,61.0,     ,58.0,0.0,0.0,7.0,2.0,10245.0,45.0,8.0,97.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,460.74
1393,  240,2019-01-11,2.0,250.0,20.0,20.0,40.0,67.0,     ,64.0,0.0,0.0,3.0,2.0,10244.0,10.0,8.0,98.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,547.422
1394,  240,2019-01-11,3.0,340.0,10.0,20.0,30.0,72.0,     ,70.0,0.0,0.0,0.0,0.0,10245.0,5.0,8.0,98.0,   34,7.0,1.0,0.0,0.0,0.0,0.0,507.945
1395,  240,2019-01-11,4.0,350.0,40.0,50.0,80.0,77.0,     ,74.0,0.0,0.0,4.0,1.0,10244.0,59.0,8.0,97.0,   51,7.0,1.0,1.0,0.0,0.0,0.0,399.423
1396,  240,2019-01-11,5.0,340.0,30.0,30.0,70.0,75.0,     ,72.0,0.0,0.0,4.0,1.0,10242.0,63.0,8.0,97.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,493.621
1397,  240,2019-01-11,6.0,320.0,30.0,30.0,50.0,75.0,   56,71.0,0.0,0.0,0.0,-1.0,10246.0,59.0,8.0,97.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,475.131
1398,  240,2019-01-11,7.0,330.0,40.0,40.0,70.0,76.0,     ,70.0,0.0,0.0,0.0,0.0,10248.0,61.0,8.0,95.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,443.715
1399,  240,2019-01-11,8.0,320.0,40.0,40.0,70.0,73.0,     ,65.0,0.0,1.0,0.0,0.0,10250.0,62.0,8.0,94.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,364.721
1400,  240,2019-01-11,9.0,320.0,40.0,40.0,80.0,77.0,     ,72.0,0.0,6.0,3.0,1.0,10249.0,63.0,8.0,96.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,629.675
1401,  240,2019-01-11,10.0,320.0,60.0,60.0,100.0,80.0,     ,69.0,0.0,12.0,2.0,1.0,10251.0,65.0,8.0,92.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,611.651
1402,  240,2019-01-11,11.0,320.0,60.0,80.0,100.0,89.0,     ,71.0,2.0,39.0,0.0,0.0,10249.0,70.0,8.0,88.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,435.016
1403,  240,2019-01-11,12.0,320.0,70.0,70.0,120.0,83.0,   62,69.0,0.0,26.0,0.0,-1.0,10248.0,65.0,8.0,91.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,747.578
1404,  240,2019-01-11,13.0,320.0,70.0,70.0,130.0,84.0,     ,67.0,0.0,33.0,0.0,0.0,10244.0,70.0,8.0,89.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,575.838
1405,  240,2019-01-11,14.0,330.0,70.0,70.0,110.0,81.0,     ,66.0,3.0,36.0,0.0,0.0,10245.0,63.0,8.0,90.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,548.823
1406,  240,2019-01-11,15.0,320.0,70.0,70.0,110.0,79.0,     ,65.0,2.0,12.0,0.0,-1.0,10246.0,65.0,8.0,91.0,   22,7.0,0.0,1.0,0.0,0.0,0.0,269.151
1407,  240,2019-01-11,16.0,320.0,70.0,60.0,110.0,75.0,     ,63.0,2.0,5.0,0.0,0.0,10246.0,65.0,8.0,92.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,605.521
1408,  240,2019-01-11,17.0,330.0,70.0,70.0,110.0,74.0,     ,63.0,0.0,0.0,2.0,1.0,10248.0,57.0,8.0,92.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,555.276
1409,  240,2019-01-11,18.0,300.0,60.0,50.0,100.0,72.0,   65,61.0,0.0,0.0,0.0,-1.0,10249.0,65.0,8.0,92.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,499.272
1410,  240,2019-01-11,19.0,320.0,60.0,60.0,90.0,69.0,     ,63.0,0.0,0.0,2.0,1.0,10253.0,50.0,8.0,95.0,   58,7.0,0.0,1.0,0.0,0.0,0.0,412.607
1411,  240,2019-01-11,20.0,310.0,50.0,50.0,80.0,68.0,     ,59.0,0.0,0.0,0.0,-1.0,10251.0,63.0,8.0,93.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,453.195
1412,  240,2019-01-11,21.0,300.0,50.0,40.0,80.0,68.0,     ,60.0,0.0,0.0,0.0,-1.0,10251.0,65.0,8.0,94.0,   22,7.0,0.0,1.0,0.0,0.0,0.0,374.004
1413,  240,2019-01-11,22.0,300.0,50.0,50.0,80.0,68.0,     ,56.0,0.0,0.0,0.0,-1.0,10249.0,65.0,8.0,92.0,   22,7.0,0.0,1.0,0.0,0.0,0.0,661.778
1414,  240,2019-01-11,23.0,300.0,50.0,50.0,90.0,68.0,     ,60.0,0.0,0.0,0.0,-1.0,10249.0,61.0,8.0,94.0,   22,7.0,0.0,1.0,0.0,0.0,0.0,460.927
1415,  240,2019-01-11,24.0,290.0,50.0,50.0,80.0,71.0,   56,58.0,0.0,0.0,3.0,2.0,10246.0,65.0,8.0,90.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,480.51
1416,  240,2019-01-12,1.0,290.0,60.0,70.0,90.0,72.0,     ,39.0,0.0,0.0,0.0,-1.0,10241.0,75.0,8.0,79.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,729.515
1417,  240,2019-01-12,2.0,270.0,50.0,60.0,80.0,70.0,     ,56.0,0.0,0.0,0.0,0.0,10236.0,65.0,8.0,91.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,393.082
1418,  240,2019-01-12,3.0,260.0,60.0,60.0,80.0,69.0,     ,52.0,0.0,0.0,0.0,0.0,10228.0,66.0,8.0,89.0,    2,7.0,0.0,0.0,0.0,0.0,0.0,475.283
1419,  240,2019-01-12,4.0,270.0,60.0,60.0,90.0,66.0,     ,31.0,0.0,0.0,0.0,0.0,10222.0,75.0,8.0,78.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,486.262
1420,  240,2019-01-12,5.0,250.0,60.0,60.0,90.0,71.0,     ,41.0,0.0,0.0,0.0,0.0,10212.0,70.0,8.0,81.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,376.312
1421,  240,2019-01-12,6.0,250.0,70.0,70.0,100.0,75.0,   55,53.0,0.0,0.0,0.0,0.0,10205.0,70.0,8.0,85.0,    2,7.0,0.0,0.0,0.0,0.0,0.0,420.304
1422,  240,2019-01-12,7.0,250.0,80.0,80.0,110.0,76.0,     ,56.0,0.0,0.0,0.0,0.0,10195.0,66.0,8.0,87.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,483.595
1423,  240,2019-01-12,8.0,250.0,80.0,80.0,120.0,77.0,     ,58.0,0.0,1.0,0.0,0.0,10191.0,63.0,8.0,87.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,510.292
1424,  240,2019-01-12,9.0,250.0,80.0,90.0,140.0,76.0,     ,65.0,0.0,2.0,4.0,1.0,10181.0,28.0,8.0,92.0,   52,7.0,0.0,1.0,0.0,0.0,0.0,565.11
1425,  240,2019-01-12,10.0,250.0,90.0,90.0,140.0,79.0,     ,71.0,0.0,6.0,7.0,3.0,10174.0,37.0,8.0,94.0,   52,7.0,0.0,1.0,0.0,0.0,0.0,377.104
1426,  240,2019-01-12,11.0,250.0,100.0,110.0,140.0,81.0,     ,73.0,0.0,12.0,9.0,8.0,10163.0,42.0,8.0,94.0,   58,7.0,0.0,1.0,0.0,0.0,0.0,454.18
1427,  240,2019-01-12,12.0,260.0,110.0,110.0,140.0,85.0,   66,72.0,0.0,19.0,8.0,3.0,10156.0,65.0,8.0,91.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,419.864
1428,  240,2019-01-12,13.0,280.0,90.0,90.0,140.0,87.0,     ,74.0,0.0,17.0,2.0,2.0,10147.0,65.0,8.0,91.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,405.468
1429,  240,2019-01-12,14.0,290.0,90.0,80.0,130.0,87.0,     ,71.0,0.0,25.0,0.0,0.0,10140.0,70.0,8.0,89.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,516.476
1430,  240,2019-01-12,15.0,290.0,90.0,90.0,130.0,85.0,     ,65.0,0.0,7.0,0.0,0.0,10144.0,70.0,8.0,86.0,    2,7.0,0.0,0.0,0.0,0.0,0.0,566.595
1431,  240,2019-01-12,16.0,290.0,90.0,80.0,130.0,81.0,     ,65.0,0.0,2.0,0.0,-1.0,10139.0,62.0,8.0,89.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,540.922
1432,  240,2019-01-12,17.0,280.0,80.0,80.0,130.0,80.0,     ,64.0,0.0,0.0,0.0,-1.0,10136.0,63.0,8.0,89.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,434.247
1433,  240,2019-01-12,18.0,290.0,90.0,80.0,120.0,81.0,   73,65.0,0.0,0.0,1.0,1.0,10136.0,61.0,8.0,89.0,   57,7.0,0.0,1.0,0.0,0.0,0.0,413.178
1434,  240,2019-01-12,19.0,290.0,90.0,90.0,120.0,82.0,     ,66.0,0.0,0.0,4.0,2.0,10135.0,67.0,8.0,89.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,449.53
1435,  240,2019-01-12,20.0,290.0,90.0,90.0,130.0,82.0,     ,65.0,0.0,0.0,0.0,-1.0,10132.0,63.0,8.0,89.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,651.081
1436,  240,2019-01-12,21.0,280.0,80.0,80.0,130.0,81.0,     ,65.0,0.0,0.0,0.0,-1.0,10129.0,66.0,8.0,89.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,423.304
1437,  240,2019-01-12,22.0,290.0,80.0,80.0,120.0,82.0,     ,67.0,0.0,0.0,0.0,0.0,10127.0,66.0,8.0,89.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,587.543
1438,  240,2019-01-12,23.0,280.0,70.0,70.0,120.0,82.0,     ,70.0,0.0,0.0,0.0,0.0,10121.0,65.0,8.0,92.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,630.991
1439,  240,2019-01-12,24.0,270.0,70.0,70.0,100.0,80.0,   72,75.0,0.0,0.0,0.0,0.0,10121.0,59.0,8.0,96.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,628.075
1440,  240,2019-01-13,1.0,270.0,60.0,50.0,90.0,80.0,     ,76.0,0.0,0.0,0.0,0.0,10117.0,63.0,8.0,97.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,641.842
1441,  240,2019-01-13,2.0,260.0,50.0,50.0,70.0,82.0,     ,78.0,0.0,0.0,0.0,-1.0,10112.0,50.0,8.0,97.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,506.565
1442,  240,2019-01-13,3.0,260.0,60.0,70.0,90.0,83.0,     ,81.0,0.0,0.0,8.0,6.0,10102.0,50.0,8.0,98.0,   52,7.0,0.0,1.0,0.0,0.0,0.0,427.766
1443,  240,2019-01-13,4.0,260.0,80.0,70.0,100.0,86.0,     ,83.0,0.0,0.0,7.0,2.0,10094.0,25.0,8.0,98.0,   58,7.0,0.0,1.0,0.0,0.0,0.0,469.948
1444,  240,2019-01-13,5.0,270.0,90.0,100.0,120.0,87.0,     ,84.0,0.0,0.0,9.0,9.0,10083.0,35.0,8.0,98.0,   62,7.0,0.0,1.0,0.0,0.0,0.0,555.472
1445,  240,2019-01-13,6.0,270.0,90.0,90.0,140.0,88.0,   77,82.0,0.0,0.0,10.0,14.0,10077.0,56.0,8.0,95.0,   58,7.0,0.0,1.0,0.0,0.0,0.0,253.669
1446,  240,2019-01-13,7.0,270.0,90.0,100.0,130.0,91.0,     ,79.0,0.0,0.0,8.0,1.0,10074.0,62.0,8.0,92.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,593.334
1447,  240,2019-01-13,8.0,270.0,90.0,90.0,130.0,92.0,     ,76.0,0.0,0.0,0.0,-1.0,10072.0,65.0,8.0,90.0,   22,7.0,0.0,1.0,0.0,0.0,0.0,381.875
1448,  240,2019-01-13,9.0,270.0,90.0,90.0,140.0,93.0,     ,76.0,0.0,4.0,0.0,0.0,10066.0,66.0,8.0,89.0,    2,7.0,0.0,0.0,0.0,0.0,0.0,578.137
1449,  240,2019-01-13,10.0,280.0,100.0,110.0,150.0,94.0,     ,78.0,0.0,9.0,0.0,-1.0,10061.0,64.0,8.0,89.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,461.328
1450,  240,2019-01-13,11.0,280.0,100.0,100.0,150.0,95.0,     ,78.0,0.0,12.0,0.0,-1.0,10053.0,67.0,8.0,89.0,   22,7.0,0.0,1.0,0.0,0.0,0.0,499.28
1451,  240,2019-01-13,12.0,270.0,110.0,110.0,160.0,96.0,   84,79.0,0.0,19.0,0.0,0.0,10043.0,66.0,8.0,89.0,    2,7.0,0.0,0.0,0.0,0.0,0.0,584.842
1452,  240,2019-01-13,13.0,270.0,110.0,100.0,150.0,93.0,     ,78.0,0.0,16.0,0.0,-1.0,10036.0,66.0,8.0,90.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,393.28
1453,  240,2019-01-13,14.0,280.0,110.0,110.0,160.0,96.0,     ,76.0,0.0,11.0,0.0,0.0,10031.0,64.0,8.0,87.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,582.648
1454,  240,2019-01-13,15.0,280.0,120.0,120.0,170.0,95.0,     ,72.0,2.0,14.0,0.0,0.0,10026.0,64.0,6.0,85.0,    2,7.0,0.0,0.0,0.0,0.0,0.0,541.794
1455,  240,2019-01-13,16.0,280.0,120.0,120.0,190.0,98.0,     ,70.0,0.0,3.0,0.0,0.0,10025.0,70.0,8.0,82.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,354.887
1456,  240,2019-01-13,17.0,280.0,120.0,110.0,180.0,96.0,     ,68.0,0.0,0.0,0.0,0.0,10026.0,67.0,6.0,82.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,473.541
1457,  240,2019-01-13,18.0,300.0,120.0,90.0,220.0,88.0,   70,62.0,0.0,0.0,7.0,11.0,10029.0,64.0,2.0,83.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,617.964
1458,  240,2019-01-13,19.0,300.0,90.0,100.0,150.0,86.0,     ,57.0,0.0,0.0,0.0,0.0,10033.0,63.0,3.0,82.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,570.185
1459,  240,2019-01-13,20.0,300.0,90.0,90.0,140.0,84.0,     ,54.0,0.0,0.0,0.0,0.0,10038.0,63.0,6.0,81.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,564.662
1460,  240,2019-01-13,21.0,300.0,90.0,90.0,140.0,83.0,     ,50.0,0.0,0.0,0.0,0.0,10044.0,63.0,8.0,79.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,536.244
1461,  240,2019-01-13,22.0,300.0,100.0,110.0,140.0,83.0,     ,51.0,0.0,0.0,0.0,0.0,10047.0,63.0,8.0,79.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,487.479
1462,  240,2019-01-13,23.0,310.0,100.0,100.0,160.0,83.0,     ,47.0,0.0,0.0,0.0,0.0,10054.0,64.0,8.0,77.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,360.641
1463,  240,2019-01-13,24.0,300.0,100.0,100.0,150.0,82.0,   67,48.0,0.0,0.0,0.0,0.0,10060.0,64.0,8.0,79.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,731.353
1464,  240,2019-01-14,1.0,320.0,90.0,70.0,160.0,72.0,     ,46.0,0.0,0.0,4.0,9.0,10068.0,70.0,8.0,83.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,548.853
1465,  240,2019-01-14,2.0,320.0,90.0,80.0,150.0,67.0,     ,50.0,0.0,0.0,3.0,5.0,10079.0,63.0,7.0,89.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,499.765
1466,  240,2019-01-14,3.0,310.0,70.0,70.0,130.0,70.0,     ,45.0,0.0,0.0,1.0,2.0,10083.0,69.0,8.0,84.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,453.858
1467,  240,2019-01-14,4.0,320.0,70.0,70.0,140.0,64.0,     ,48.0,0.0,0.0,4.0,5.0,10088.0,62.0,8.0,89.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,583.68
1468,  240,2019-01-14,5.0,310.0,70.0,70.0,100.0,64.0,     ,48.0,0.0,0.0,3.0,1.0,10093.0,70.0,8.0,89.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,582.233
1469,  240,2019-01-14,6.0,330.0,60.0,60.0,100.0,62.0,   47,49.0,0.0,0.0,2.0,3.0,10105.0,65.0,8.0,91.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,532.686
1470,  240,2019-01-14,7.0,330.0,40.0,20.0,80.0,41.0,     ,32.0,0.0,0.0,0.0,-1.0,10117.0,64.0,6.0,94.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,526.782
1471,  240,2019-01-14,8.0,310.0,20.0,30.0,40.0,39.0,     ,29.0,0.0,1.0,0.0,-1.0,10131.0,64.0,7.0,92.0,   22,7.0,0.0,1.0,0.0,0.0,0.0,730.485
1472,  240,2019-01-14,9.0,340.0,50.0,50.0,80.0,54.0,     ,27.0,3.0,15.0,0.0,-1.0,10140.0,70.0,8.0,82.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,669.397
1473,  240,2019-01-14,10.0,330.0,50.0,50.0,110.0,59.0,     ,28.0,3.0,38.0,0.0,-1.0,10147.0,75.0,5.0,80.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,573.073
1474,  240,2019-01-14,11.0,320.0,70.0,90.0,130.0,53.0,     ,17.0,5.0,62.0,1.0,1.0,10155.0,62.0,8.0,77.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,653.207
1475,  240,2019-01-14,12.0,330.0,70.0,90.0,130.0,64.0,   25,12.0,2.0,53.0,0.0,-1.0,10161.0,80.0,1.0,69.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,609.823
1476,  240,2019-01-14,13.0,310.0,80.0,70.0,150.0,56.0,     ,18.0,5.0,63.0,1.0,1.0,10164.0,75.0,2.0,76.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,757.422
1477,  240,2019-01-14,14.0,320.0,80.0,70.0,120.0,60.0,     ,12.0,7.0,57.0,0.0,0.0,10170.0,75.0,7.0,71.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,887.495
1478,  240,2019-01-14,15.0,300.0,70.0,60.0,120.0,49.0,     ,17.0,2.0,19.0,0.0,0.0,10177.0,75.0,5.0,79.0,    1,7.0,0.0,0.0,0.0,0.0,0.0,391.124
1479,  240,2019-01-14,16.0,300.0,70.0,70.0,170.0,39.0,     ,13.0,2.0,13.0,3.0,2.0,10185.0,67.0,7.0,83.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,614.624
1480,  240,2019-01-14,17.0,300.0,50.0,80.0,110.0,40.0,     ,15.0,0.0,0.0,0.0,-1.0,10187.0,70.0,8.0,83.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,446.853
1481,  240,2019-01-14,18.0,300.0,40.0,30.0,80.0,37.0,   13,14.0,0.0,0.0,0.0,-1.0,10193.0,70.0,8.0,85.0,   22,7.0,0.0,1.0,0.0,0.0,0.0,480.267
1482,  240,2019-01-14,19.0,290.0,30.0,30.0,90.0,32.0,     ,8.0,0.0,0.0,1.0,2.0,10198.0,70.0,8.0,84.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,498.366
1483,  240,2019-01-14,20.0,290.0,40.0,30.0,80.0,31.0,     ,9.0,0.0,0.0,4.0,4.0,10198.0,70.0,8.0,85.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,421.083
1484,  240,2019-01-14,21.0,290.0,20.0,20.0,40.0,27.0,     ,2.0,0.0,0.0,0.0,0.0,10201.0,70.0,7.0,83.0,    1,7.0,0.0,0.0,0.0,0.0,0.0,480.486
1485,  240,2019-01-14,22.0,260.0,30.0,30.0,40.0,17.0,     ,-2.0,0.0,0.0,0.0,0.0,10201.0,70.0,8.0,87.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,390.436
1486,  240,2019-01-14,23.0,260.0,30.0,30.0,50.0,27.0,     ,-1.0,0.0,0.0,0.0,0.0,10199.0,70.0,8.0,81.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,574.042
1487,  240,2019-01-14,24.0,220.0,30.0,40.0,50.0,19.0,    1,-1.0,0.0,0.0,0.0,0.0,10199.0,70.0,8.0,86.0,    2,7.0,0.0,0.0,0.0,0.0,0.0,474.673
1488,  240,2019-01-15,1.0,220.0,40.0,40.0,50.0,21.0,     ,1.0,0.0,0.0,0.0,0.0,10196.0,70.0,8.0,86.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,545.071
1489,  240,2019-01-15,2.0,210.0,40.0,40.0,50.0,20.0,     ,11.0,0.0,0.0,0.0,0.0,10192.0,65.0,7.0,93.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,604.752
1490,  240,2019-01-15,3.0,210.0,40.0,40.0,50.0,34.0,     ,26.0,0.0,0.0,0.0,0.0,10187.0,65.0,8.0,94.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,530.34
1491,  240,2019-01-15,4.0,200.0,50.0,50.0,70.0,39.0,     ,30.0,0.0,0.0,0.0,0.0,10182.0,65.0,6.0,93.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,633.641
1492,  240,2019-01-15,5.0,210.0,40.0,40.0,70.0,45.0,     ,39.0,0.0,0.0,0.0,0.0,10181.0,61.0,8.0,96.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,543.661
1493,  240,2019-01-15,6.0,240.0,60.0,70.0,100.0,66.0,    6,49.0,0.0,0.0,0.0,0.0,10173.0,64.0,8.0,89.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,420.825
1494,  240,2019-01-15,7.0,250.0,70.0,70.0,100.0,68.0,     ,47.0,0.0,0.0,0.0,0.0,10171.0,68.0,8.0,86.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,441.31
1495,  240,2019-01-15,8.0,250.0,70.0,80.0,110.0,71.0,     ,46.0,0.0,1.0,0.0,0.0,10171.0,68.0,8.0,83.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,499.645
1496,  240,2019-01-15,9.0,250.0,80.0,80.0,120.0,72.0,     ,49.0,0.0,6.0,0.0,0.0,10170.0,67.0,8.0,85.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,502.343
1497,  240,2019-01-15,10.0,250.0,90.0,90.0,130.0,75.0,     ,53.0,0.0,24.0,0.0,0.0,10167.0,70.0,8.0,85.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,396.293
1498,  240,2019-01-15,11.0,250.0,90.0,90.0,130.0,76.0,     ,54.0,0.0,22.0,0.0,0.0,10165.0,70.0,8.0,86.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,519.661
1499,  240,2019-01-15,12.0,240.0,90.0,90.0,140.0,81.0,   55,54.0,0.0,34.0,0.0,0.0,10159.0,70.0,8.0,83.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,726.801
1500,  240,2019-01-15,13.0,250.0,90.0,90.0,140.0,84.0,     ,51.0,0.0,40.0,0.0,0.0,10155.0,75.0,8.0,79.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,341.772
1501,  240,2019-01-15,14.0,250.0,90.0,90.0,130.0,84.0,     ,56.0,3.0,46.0,0.0,0.0,10151.0,70.0,8.0,82.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,386.073
1502,  240,2019-01-15,15.0,250.0,90.0,80.0,130.0,82.0,     ,58.0,2.0,18.0,0.0,0.0,10150.0,70.0,8.0,84.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,662.62
1503,  240,2019-01-15,16.0,250.0,90.0,90.0,130.0,81.0,     ,56.0,2.0,8.0,0.0,0.0,10149.0,70.0,8.0,84.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,650.278
1504,  240,2019-01-15,17.0,250.0,90.0,90.0,130.0,81.0,     ,56.0,0.0,0.0,0.0,0.0,10147.0,69.0,8.0,84.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,465.531
1505,  240,2019-01-15,18.0,250.0,90.0,100.0,150.0,80.0,   72,57.0,0.0,0.0,0.0,0.0,10147.0,69.0,8.0,85.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,393.778
1506,  240,2019-01-15,19.0,250.0,90.0,90.0,140.0,81.0,     ,61.0,0.0,0.0,0.0,0.0,10146.0,67.0,8.0,87.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,400.867
1507,  240,2019-01-15,20.0,240.0,80.0,80.0,130.0,82.0,     ,62.0,0.0,0.0,0.0,0.0,10142.0,70.0,8.0,87.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,348.832
1508,  240,2019-01-15,21.0,240.0,80.0,70.0,120.0,82.0,     ,61.0,0.0,0.0,0.0,0.0,10139.0,70.0,8.0,86.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,495.005
1509,  240,2019-01-15,22.0,240.0,80.0,80.0,110.0,82.0,     ,63.0,0.0,0.0,0.0,0.0,10135.0,70.0,8.0,87.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,558.653
1510,  240,2019-01-15,23.0,230.0,80.0,80.0,120.0,82.0,     ,65.0,0.0,0.0,0.0,0.0,10127.0,70.0,8.0,89.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,664.168
1511,  240,2019-01-15,24.0,240.0,90.0,90.0,130.0,83.0,   72,62.0,0.0,0.0,0.0,0.0,10123.0,70.0,8.0,86.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,251.042
1512,  240,2019-01-16,1.0,240.0,90.0,90.0,130.0,84.0,     ,60.0,0.0,0.0,0.0,0.0,10119.0,70.0,8.0,85.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,470.8
